time srcImsi targetImsi bsr depth
53400000 0 1 0 0
53500000 0 1 0 0
53500000 0 1 0 0
53600000 0 1 0 0
53600000 0 1 0 0
53700000 0 1 0 0
53700000 0 1 0 0
53800000 0 1 0 0
53800000 0 1 0 0
53900000 0 1 0 0
53900000 0 1 0 0
54000000 0 1 0 0
54000000 0 1 0 0
54100000 0 1 0 0
54100000 0 1 0 0
54200000 0 1 0 0
54200000 0 1 0 0
54300000 0 1 0 0
54300000 0 1 0 0
54400000 0 1 0 0
54400000 0 1 0 0
54500000 0 1 0 0
54500000 0 1 0 0
54600000 0 1 0 0
54600000 0 1 0 0
54700000 0 1 0 0
54700000 0 1 0 0
54800000 0 1 0 0
54800000 0 1 0 0
54900000 0 1 0 0
54900000 0 1 0 0
55000000 0 1 0 0
55000000 0 1 0 0
55100000 0 1 0 0
55100000 0 1 0 0
55200000 0 1 0 0
55200000 0 1 0 0
55300000 0 1 0 0
55300000 0 1 0 0
55400000 0 1 0 0
55400000 0 1 0 0
55500000 0 1 0 0
55500000 0 1 0 0
55600000 0 1 0 0
55600000 0 1 0 0
55700000 0 1 0 0
55700000 0 1 0 0
55800000 0 1 0 0
55800000 0 1 0 0
55900000 0 1 0 0
55900000 0 1 0 0
56000000 0 1 0 0
56000000 0 1 0 0
56100000 0 1 0 0
56100000 0 1 0 0
56200000 0 1 0 0
56200000 0 1 0 0
56300000 0 1 0 0
56300000 0 1 0 0
56400000 0 1 0 0
56400000 0 1 0 0
56500000 0 1 0 0
56500000 0 1 0 0
56600000 0 1 0 0
56600000 0 1 0 0
56700000 0 1 0 0
56700000 0 1 0 0
56800000 0 1 0 0
56800000 0 1 0 0
56900000 0 1 0 0
56900000 0 1 0 0
57000000 0 1 0 0
57000000 0 1 0 0
57100000 0 1 0 0
57100000 0 1 0 0
57200000 0 1 0 0
57200000 0 1 0 0
57300000 0 1 0 0
57300000 0 1 0 0
57400000 0 1 0 0
57400000 0 1 0 0
57500000 0 1 0 0
57500000 0 1 0 0
57600000 0 1 0 0
57600000 0 1 0 0
57700000 0 1 0 0
57700000 0 1 0 0
57800000 0 1 0 0
57800000 0 1 0 0
57900000 0 1 0 0
57900000 0 1 0 0
58000000 0 1 0 0
58000000 0 1 0 0
58100000 0 1 0 0
58100000 0 1 0 0
58200000 0 1 0 0
58200000 0 1 0 0
58300000 0 1 0 0
58300000 0 1 0 0
58400000 0 1 0 0
58400000 0 1 0 0
58500000 0 1 0 0
58500000 0 1 0 0
58600000 0 1 0 0
58600000 0 1 0 0
58700000 0 1 0 0
58700000 0 1 0 0
58800000 0 1 0 0
58800000 0 1 0 0
58900000 0 1 0 0
58900000 0 1 0 0
59000000 0 1 0 0
59000000 0 1 0 0
59100000 0 1 0 0
59100000 0 1 0 0
59200000 0 1 0 0
59200000 0 1 0 0
59300000 0 1 0 0
59300000 0 1 0 0
59400000 0 1 0 0
59400000 0 1 0 0
59500000 0 1 0 0
59500000 0 1 0 0
59600000 0 1 0 0
59600000 0 1 0 0
59700000 0 1 0 0
59700000 0 1 0 0
59800000 0 1 0 0
59800000 0 1 0 0
59900000 0 1 0 0
59900000 0 1 0 0
60000000 0 1 0 0
60000000 0 1 0 0
60100000 0 1 0 0
60100000 0 1 0 0
60200000 0 1 0 0
60200000 0 1 0 0
60300000 0 1 0 0
60300000 0 1 0 0
60400000 0 1 0 0
60400000 0 1 0 0
60500000 0 1 0 0
60500000 0 1 0 0
60600000 0 1 0 0
60600000 0 1 0 0
60700000 0 1 0 0
60700000 0 1 0 0
60800000 0 1 0 0
60800000 0 1 0 0
60900000 0 1 0 0
60900000 0 1 0 0
61000000 0 1 0 0
61000000 0 1 0 0
61100000 0 1 0 0
61100000 0 1 0 0
61200000 0 1 0 0
61200000 0 1 0 0
61300000 0 1 0 0
61300000 0 1 0 0
61400000 0 1 0 0
61400000 0 1 0 0
61500000 0 1 0 0
61500000 0 1 0 0
61600000 0 1 0 0
61600000 0 1 0 0
61700000 0 1 0 0
61700000 0 1 0 0
61800000 0 1 0 0
61800000 0 1 0 0
61900000 0 1 0 0
61900000 0 1 0 0
62000000 0 1 0 0
62000000 0 1 0 0
62100000 0 1 0 0
62100000 0 1 0 0
62200000 0 1 0 0
62200000 0 1 0 0
62300000 0 1 0 0
62300000 0 1 0 0
62400000 0 1 0 0
62400000 0 1 0 0
62500000 0 1 0 0
62500000 0 1 0 0
62600000 0 1 0 0
62600000 0 1 0 0
62700000 0 1 0 0
62700000 0 1 0 0
62800000 0 1 0 0
62800000 0 1 0 0
62900000 0 1 0 0
62900000 0 1 0 0
63000000 0 1 0 0
63000000 0 1 0 0
63100000 0 1 0 0
63100000 0 1 0 0
63200000 0 1 0 0
63200000 0 1 0 0
63300000 0 1 0 0
63300000 0 1 0 0
63400000 0 1 0 0
63400000 0 1 0 0
63500000 0 1 0 0
63500000 0 1 0 0
63600000 0 1 0 0
63600000 0 1 0 0
63700000 0 1 0 0
63700000 0 1 0 0
63800000 0 1 0 0
63800000 0 1 0 0
63900000 0 1 0 0
63900000 0 1 0 0
64000000 0 1 0 0
64000000 0 1 0 0
64100000 0 1 0 0
64100000 0 1 0 0
64200000 0 1 0 0
64200000 0 1 0 0
64300000 0 1 0 0
64300000 0 1 0 0
64400000 0 1 0 0
64400000 0 1 0 0
64500000 0 1 0 0
64500000 0 1 0 0
64600000 0 1 0 0
64600000 0 1 0 0
64700000 0 1 0 0
64700000 0 1 0 0
64800000 0 1 0 0
64800000 0 1 0 0
64900000 0 1 0 0
64900000 0 1 0 0
65000000 0 1 0 0
65000000 0 1 0 0
65100000 0 1 0 0
65100000 0 1 0 0
65200000 0 1 0 0
65200000 0 1 0 0
65300000 0 1 0 0
65300000 0 1 0 0
65400000 0 1 0 0
65400000 0 1 0 0
65500000 0 1 0 0
65500000 0 1 0 0
65600000 0 1 0 0
65600000 0 1 0 0
65700000 0 1 0 0
65700000 0 1 0 0
65800000 0 1 0 0
65800000 0 1 0 0
65900000 0 1 0 0
65900000 0 1 0 0
66000000 0 1 0 0
66000000 0 1 0 0
66100000 0 1 0 0
66100000 0 1 0 0
66200000 0 1 0 0
66200000 0 1 0 0
66300000 0 1 0 0
66300000 0 1 0 0
66400000 0 1 0 0
66400000 0 1 0 0
66500000 0 1 0 0
66500000 0 1 0 0
66600000 0 1 0 0
66600000 0 1 0 0
66700000 0 1 0 0
66700000 0 1 0 0
66800000 0 1 0 0
66800000 0 1 0 0
66900000 0 1 0 0
66900000 0 1 0 0
67000000 0 1 0 0
67000000 0 1 0 0
67100000 0 1 0 0
67100000 0 1 0 0
67200000 0 1 0 0
67200000 0 1 0 0
67300000 0 1 0 0
67300000 0 1 0 0
67400000 0 1 0 0
67400000 0 1 0 0
67500000 0 1 0 0
67500000 0 1 0 0
67600000 0 1 0 0
67600000 0 1 0 0
67700000 0 1 0 0
67700000 0 1 0 0
67800000 0 1 0 0
67800000 0 1 0 0
67900000 0 1 0 0
67900000 0 1 0 0
68000000 0 1 0 0
68000000 0 1 0 0
68100000 0 1 0 0
68100000 0 1 0 0
68200000 0 1 0 0
68200000 0 1 0 0
68300000 0 1 0 0
68300000 0 1 0 0
68400000 0 1 0 0
68400000 0 1 0 0
68500000 0 1 0 0
68500000 0 1 0 0
68600000 0 1 0 0
68600000 0 1 0 0
68700000 0 1 0 0
68700000 0 1 0 0
68800000 0 1 0 0
68800000 0 1 0 0
68900000 0 1 0 0
68900000 0 1 0 0
69000000 0 1 0 0
69000000 0 1 0 0
69100000 0 1 0 0
69100000 0 1 0 0
69200000 0 1 0 0
69200000 0 1 0 0
69300000 0 1 0 0
69300000 0 1 0 0
69400000 0 1 0 0
69400000 0 1 0 0
69500000 0 1 0 0
69500000 0 1 0 0
69600000 0 1 0 0
69600000 0 1 0 0
69700000 0 1 0 0
69700000 0 1 0 0
69800000 0 1 0 0
69800000 0 1 0 0
69900000 0 1 0 0
69900000 0 1 0 0
70000000 0 1 0 0
70000000 0 1 0 0
70100000 0 1 0 0
70100000 0 1 0 0
70200000 0 1 0 0
70200000 0 1 0 0
70300000 0 1 0 0
70300000 0 1 0 0
70400000 0 1 0 0
70400000 0 1 0 0
70500000 0 1 0 0
70500000 0 1 0 0
70600000 0 1 0 0
70600000 0 1 0 0
70700000 0 1 0 0
70700000 0 1 0 0
70800000 0 1 0 0
70800000 0 1 0 0
70900000 0 1 0 0
70900000 0 1 0 0
71000000 0 1 0 0
71000000 0 1 0 0
71100000 0 1 0 0
71100000 0 1 0 0
71200000 0 1 0 0
71200000 0 1 0 0
71300000 0 1 0 0
71300000 0 1 0 0
71400000 0 1 0 0
71400000 0 1 0 0
71500000 0 1 0 0
71500000 0 1 0 0
71600000 0 1 0 0
71600000 0 1 0 0
71700000 0 1 0 0
71700000 0 1 0 0
71800000 0 1 0 0
71800000 0 1 0 0
71900000 0 1 0 0
71900000 0 1 0 0
72000000 0 1 0 0
72000000 0 1 0 0
72100000 0 1 0 0
72100000 0 1 0 0
72200000 0 1 0 0
72200000 0 1 0 0
72300000 0 1 0 0
72300000 0 1 0 0
72400000 0 1 0 0
72400000 0 1 0 0
72500000 0 1 0 0
72500000 0 1 0 0
72600000 0 1 0 0
72600000 0 1 0 0
72700000 0 1 0 0
72700000 0 1 0 0
72800000 0 1 0 0
72800000 0 1 0 0
72900000 0 1 0 0
72900000 0 1 0 0
73000000 0 1 0 0
73000000 0 1 0 0
73100000 0 1 0 0
73100000 0 1 0 0
73200000 0 1 0 0
73200000 0 1 0 0
73300000 0 1 0 0
73300000 0 1 0 0
73400000 0 1 0 0
73400000 0 1 0 0
73500000 0 1 0 0
73500000 0 1 0 0
73600000 0 1 0 0
73600000 0 1 0 0
73700000 0 1 0 0
73700000 0 1 0 0
73800000 0 1 0 0
73800000 0 1 0 0
73900000 0 1 0 0
73900000 0 1 0 0
74000000 0 1 0 0
74000000 0 1 0 0
74100000 0 1 0 0
74100000 0 1 0 0
74200000 0 1 0 0
74200000 0 1 0 0
74300000 0 1 0 0
74300000 0 1 0 0
74400000 0 1 0 0
74400000 0 1 0 0
74500000 0 1 0 0
74500000 0 1 0 0
74600000 0 1 0 0
74600000 0 1 0 0
74700000 0 1 0 0
74700000 0 1 0 0
74800000 0 1 0 0
74800000 0 1 0 0
74900000 0 1 0 0
74900000 0 1 0 0
75000000 0 1 0 0
75000000 0 1 0 0
75100000 0 1 0 0
75100000 0 1 0 0
75200000 0 1 0 0
75200000 0 1 0 0
75300000 0 1 0 0
75300000 0 1 0 0
75400000 0 1 0 0
75400000 0 1 0 0
75500000 0 1 0 0
75500000 0 1 0 0
75600000 0 1 0 0
75600000 0 1 0 0
75700000 0 1 0 0
75700000 0 1 0 0
75800000 0 1 0 0
75800000 0 1 0 0
75900000 0 1 0 0
75900000 0 1 0 0
76000000 0 1 0 0
76000000 0 1 0 0
76100000 0 1 0 0
76100000 0 1 0 0
76200000 0 1 0 0
76200000 0 1 0 0
76300000 0 1 0 0
76300000 0 1 0 0
76400000 0 1 0 0
76400000 0 1 0 0
76500000 0 1 0 0
76500000 0 1 0 0
76600000 0 1 0 0
76600000 0 1 0 0
76700000 0 1 0 0
76700000 0 1 0 0
76800000 0 1 0 0
76800000 0 1 0 0
76900000 0 1 0 0
76900000 0 1 0 0
77000000 0 1 0 0
77000000 0 1 0 0
77100000 0 1 0 0
77100000 0 1 0 0
77200000 0 1 0 0
77200000 0 1 0 0
77300000 0 1 0 0
77300000 0 1 0 0
77400000 0 1 0 0
77400000 0 1 0 0
77500000 0 1 0 0
77500000 0 1 0 0
77600000 0 1 0 0
77600000 0 1 0 0
77700000 0 1 0 0
77700000 0 1 0 0
77800000 0 1 0 0
77800000 0 1 0 0
77900000 0 1 0 0
77900000 0 1 0 0
78000000 0 1 0 0
78000000 0 1 0 0
78100000 0 1 0 0
78100000 0 1 0 0
78200000 0 1 0 0
78200000 0 1 0 0
78300000 0 1 0 0
78300000 0 1 0 0
78400000 0 1 0 0
78400000 0 1 0 0
78500000 0 1 0 0
78500000 0 1 0 0
78600000 0 1 0 0
78600000 0 1 0 0
78700000 0 1 0 0
78700000 0 1 0 0
78800000 0 1 0 0
78800000 0 1 0 0
78900000 0 1 0 0
78900000 0 1 0 0
79000000 0 1 0 0
79000000 0 1 0 0
79100000 0 1 0 0
79100000 0 1 0 0
79200000 0 1 0 0
79200000 0 1 0 0
79300000 0 1 0 0
79300000 0 1 0 0
79400000 0 1 0 0
79400000 0 1 0 0
79500000 0 1 0 0
79500000 0 1 0 0
79600000 0 1 0 0
79600000 0 1 0 0
79700000 0 1 0 0
79700000 0 1 0 0
79800000 0 1 0 0
79800000 0 1 0 0
79900000 0 1 0 0
79900000 0 1 0 0
80000000 0 1 0 0
80000000 0 1 0 0
80100000 0 1 0 0
80100000 0 1 0 0
80200000 0 1 0 0
80200000 0 1 0 0
80300000 0 1 0 0
80300000 0 1 0 0
80400000 0 1 0 0
80400000 0 1 0 0
80500000 0 1 0 0
80500000 0 1 0 0
80600000 0 1 0 0
80600000 0 1 0 0
80700000 0 1 0 0
80700000 0 1 0 0
80800000 0 1 0 0
80800000 0 1 0 0
80900000 0 1 0 0
80900000 0 1 0 0
81000000 0 1 0 0
81000000 0 1 0 0
81100000 0 1 0 0
81100000 0 1 0 0
81200000 0 1 0 0
81200000 0 1 0 0
81300000 0 1 0 0
81300000 0 1 0 0
81400000 0 1 0 0
81400000 0 1 0 0
81500000 0 1 0 0
81500000 0 1 0 0
81600000 0 1 0 0
81600000 0 1 0 0
81700000 0 1 0 0
81700000 0 1 0 0
81800000 0 1 0 0
81800000 0 1 0 0
81900000 0 1 0 0
81900000 0 1 0 0
82000000 0 1 0 0
82000000 0 1 0 0
82100000 0 1 0 0
82100000 0 1 0 0
82200000 0 1 0 0
82200000 0 1 0 0
82300000 0 1 0 0
82300000 0 1 0 0
82400000 0 1 0 0
82400000 0 1 0 0
82500000 0 1 0 0
82500000 0 1 0 0
82600000 0 1 0 0
82600000 0 1 0 0
82700000 0 1 0 0
82700000 0 1 0 0
82800000 0 1 0 0
82800000 0 1 0 0
82900000 0 1 0 0
82900000 0 1 0 0
83000000 0 1 0 0
83000000 0 1 0 0
83100000 0 1 0 0
83100000 0 1 0 0
83200000 0 1 0 0
83200000 0 1 0 0
83300000 0 1 0 0
83300000 0 1 0 0
83400000 0 1 0 0
83400000 0 1 0 0
83500000 0 1 0 0
83500000 0 1 0 0
83600000 0 1 0 0
83600000 0 1 0 0
83700000 0 1 0 0
83700000 0 1 0 0
83800000 0 1 0 0
83800000 0 1 0 0
83900000 0 1 0 0
83900000 0 1 0 0
84000000 0 1 0 0
84000000 0 1 0 0
84100000 0 1 0 0
84100000 0 1 0 0
84200000 0 1 0 0
84200000 0 1 0 0
84300000 0 1 0 0
84300000 0 1 0 0
84400000 0 1 0 0
84400000 0 1 0 0
84500000 0 1 0 0
84500000 0 1 0 0
84600000 0 1 0 0
84600000 0 1 0 0
84700000 0 1 0 0
84700000 0 1 0 0
84800000 0 1 0 0
84800000 0 1 0 0
84900000 0 1 0 0
84900000 0 1 0 0
85000000 0 1 0 0
85000000 0 1 0 0
85100000 0 1 0 0
85100000 0 1 0 0
85200000 0 1 0 0
85200000 0 1 0 0
85300000 0 1 0 0
85300000 0 1 0 0
85400000 0 1 0 0
85400000 0 1 0 0
85500000 0 1 0 0
85500000 0 1 0 0
85600000 0 1 0 0
85600000 0 1 0 0
85700000 0 1 0 0
85700000 0 1 0 0
85800000 0 1 0 0
85800000 0 1 0 0
85900000 0 1 0 0
85900000 0 1 0 0
86000000 0 1 0 0
86000000 0 1 0 0
86100000 0 1 0 0
86100000 0 1 0 0
86200000 0 1 0 0
86200000 0 1 0 0
86300000 0 1 0 0
86300000 0 1 0 0
86400000 0 1 0 0
86400000 0 1 0 0
86500000 0 1 0 0
86500000 0 1 0 0
86600000 0 1 0 0
86600000 0 1 0 0
86700000 0 1 0 0
86700000 0 1 0 0
86800000 0 1 0 0
86800000 0 1 0 0
86900000 0 1 0 0
86900000 0 1 0 0
87000000 0 1 0 0
87000000 0 1 0 0
87100000 0 1 0 0
87100000 0 1 0 0
87200000 0 1 0 0
87200000 0 1 0 0
87300000 0 1 0 0
87300000 0 1 0 0
87400000 0 1 0 0
87400000 0 1 0 0
87500000 0 1 0 0
87500000 0 1 0 0
87600000 0 1 0 0
87600000 0 1 0 0
87700000 0 1 0 0
87700000 0 1 0 0
87800000 0 1 0 0
87800000 0 1 0 0
87900000 0 1 0 0
87900000 0 1 0 0
88000000 0 1 0 0
88000000 0 1 0 0
88100000 0 1 0 0
88100000 0 1 0 0
88200000 0 1 0 0
88200000 0 1 0 0
88300000 0 1 0 0
88300000 0 1 0 0
88400000 0 1 0 0
88400000 0 1 0 0
88500000 0 1 0 0
88500000 0 1 0 0
88600000 0 1 0 0
88600000 0 1 0 0
88700000 0 1 0 0
88700000 0 1 0 0
88800000 0 1 0 0
88800000 0 1 0 0
88900000 0 1 0 0
88900000 0 1 0 0
89000000 0 1 0 0
89000000 0 1 0 0
89100000 0 1 0 0
89100000 0 1 0 0
89200000 0 1 0 0
89200000 0 1 0 0
89300000 0 1 0 0
89300000 0 1 0 0
89400000 0 1 0 0
89400000 0 1 0 0
89500000 0 1 0 0
89500000 0 1 0 0
89600000 0 1 0 0
89600000 0 1 0 0
89700000 0 1 0 0
89700000 0 1 0 0
89800000 0 1 0 0
89800000 0 1 0 0
89900000 0 1 0 0
89900000 0 1 0 0
90000000 0 1 0 0
90000000 0 1 0 0
90100000 0 1 0 0
90100000 0 1 0 0
90200000 0 1 0 0
90200000 0 1 0 0
90300000 0 1 0 0
90300000 0 1 0 0
90400000 0 1 0 0
90400000 0 1 0 0
90500000 0 1 0 0
90500000 0 1 0 0
90600000 0 1 0 0
90600000 0 1 0 0
90700000 0 1 0 0
90700000 0 1 0 0
90800000 0 1 0 0
90800000 0 1 0 0
90900000 0 1 0 0
90900000 0 1 0 0
91000000 0 1 0 0
91000000 0 1 0 0
91100000 0 1 0 0
91100000 0 1 0 0
91200000 0 1 0 0
91200000 0 1 0 0
91300000 0 1 0 0
91300000 0 1 0 0
91400000 0 1 0 0
91400000 0 1 0 0
91500000 0 1 0 0
91500000 0 1 0 0
91600000 0 1 0 0
91600000 0 1 0 0
91700000 0 1 0 0
91700000 0 1 0 0
91800000 0 1 0 0
91800000 0 1 0 0
91900000 0 1 0 0
91900000 0 1 0 0
92000000 0 1 0 0
92000000 0 1 0 0
92100000 0 1 0 0
92100000 0 1 0 0
92200000 0 1 0 0
92200000 0 1 0 0
92300000 0 1 0 0
92300000 0 1 0 0
92400000 0 1 0 0
92400000 0 1 0 0
92500000 0 1 0 0
92500000 0 1 0 0
92600000 0 1 0 0
92600000 0 1 0 0
92700000 0 1 0 0
92700000 0 1 0 0
92800000 0 1 0 0
92800000 0 1 0 0
92900000 0 1 0 0
92900000 0 1 0 0
93000000 0 1 0 0
93000000 0 1 0 0
93100000 0 1 0 0
93100000 0 1 0 0
93200000 0 1 0 0
93200000 0 1 0 0
93300000 0 1 0 0
93300000 0 1 0 0
93400000 0 1 0 0
93400000 0 1 0 0
93500000 0 1 0 0
93500000 0 1 0 0
93600000 0 1 0 0
93600000 0 1 0 0
93700000 0 1 0 0
93700000 0 1 0 0
93800000 0 1 0 0
93800000 0 1 0 0
93900000 0 1 0 0
93900000 0 1 0 0
94000000 0 1 0 0
94000000 0 1 0 0
94100000 0 1 0 0
94100000 0 1 0 0
94200000 0 1 0 0
94200000 0 1 0 0
94300000 0 1 0 0
94300000 0 1 0 0
94400000 0 1 0 0
94400000 0 1 0 0
94500000 0 1 0 0
94500000 0 1 0 0
94600000 0 1 0 0
94600000 0 1 0 0
94700000 0 1 0 0
94700000 0 1 0 0
94800000 0 1 0 0
94800000 0 1 0 0
94900000 0 1 0 0
94900000 0 1 0 0
95000000 0 1 0 0
95000000 0 1 0 0
95100000 0 1 0 0
95100000 0 1 0 0
95200000 0 1 0 0
95200000 0 1 0 0
95300000 0 1 0 0
95300000 0 1 0 0
95400000 0 1 0 0
95400000 0 1 0 0
95500000 0 1 0 0
95500000 0 1 0 0
95600000 0 1 0 0
95600000 0 1 0 0
95700000 0 1 0 0
95700000 0 1 0 0
95800000 0 1 0 0
95800000 0 1 0 0
95900000 0 1 0 0
95900000 0 1 0 0
96000000 0 1 0 0
96000000 0 1 0 0
96100000 0 1 0 0
96100000 0 1 0 0
96200000 0 1 0 0
96200000 0 1 0 0
96300000 0 1 0 0
96300000 0 1 0 0
96400000 0 1 0 0
96400000 0 1 0 0
96500000 0 1 0 0
96500000 0 1 0 0
96600000 0 1 0 0
96600000 0 1 0 0
96700000 0 1 0 0
96700000 0 1 0 0
96800000 0 1 0 0
96800000 0 1 0 0
96900000 0 1 0 0
96900000 0 1 0 0
97000000 0 1 0 0
97000000 0 1 0 0
97100000 0 1 0 0
97100000 0 1 0 0
97200000 0 1 0 0
97200000 0 1 0 0
97300000 0 1 0 0
97300000 0 1 0 0
97400000 0 1 0 0
97400000 0 1 0 0
97500000 0 1 0 0
97500000 0 1 0 0
97600000 0 1 0 0
97600000 0 1 0 0
97700000 0 1 0 0
97700000 0 1 0 0
97800000 0 1 0 0
97800000 0 1 0 0
97900000 0 1 0 0
97900000 0 1 0 0
98000000 0 1 0 0
98000000 0 1 0 0
98100000 0 1 0 0
98100000 0 1 0 0
98200000 0 1 0 0
98200000 0 1 0 0
98300000 0 1 0 0
98300000 0 1 0 0
98400000 0 1 0 0
98400000 0 1 0 0
98500000 0 1 0 0
98500000 0 1 0 0
98600000 0 1 0 0
98600000 0 1 0 0
98700000 0 1 0 0
98700000 0 1 0 0
98800000 0 1 0 0
98800000 0 1 0 0
98900000 0 1 0 0
98900000 0 1 0 0
99000000 0 1 0 0
99000000 0 1 0 0
99100000 0 1 0 0
99100000 0 1 0 0
99200000 0 1 0 0
99200000 0 1 0 0
99300000 0 1 0 0
99300000 0 1 0 0
99400000 0 1 0 0
99400000 0 1 0 0
99500000 0 1 0 0
99500000 0 1 0 0
99600000 0 1 0 0
99600000 0 1 0 0
99700000 0 1 0 0
99700000 0 1 0 0
99800000 0 1 0 0
99800000 0 1 0 0
99900000 0 1 0 0
99900000 0 1 0 0
100000000 0 1 0 0
100000000 0 1 0 0
100100000 0 1 0 0
100100000 0 1 0 0
100200000 0 1 0 0
100200000 0 1 0 0
100300000 0 1 0 0
100300000 0 1 0 0
100400000 0 1 0 0
100400000 0 1 0 0
100500000 0 1 0 0
100500000 0 1 0 0
100600000 0 1 0 0
100600000 0 1 0 0
100700000 0 1 0 0
100700000 0 1 0 0
100800000 0 1 0 0
100800000 0 1 0 0
100900000 0 1 0 0
100900000 0 1 0 0
101000000 0 1 0 0
101000000 0 1 0 0
101100000 0 1 0 0
101100000 0 1 0 0
101200000 0 1 0 0
101200000 0 1 0 0
101300000 0 1 0 0
101300000 0 1 0 0
101400000 0 1 0 0
101400000 0 1 0 0
101500000 0 1 0 0
101500000 0 1 0 0
101600000 0 1 0 0
101600000 0 1 0 0
101700000 0 1 0 0
101700000 0 1 0 0
101800000 0 1 0 0
101800000 0 1 0 0
101900000 0 1 0 0
101900000 0 1 0 0
102000000 0 1 0 0
102000000 0 1 0 0
102100000 0 1 0 0
102100000 0 1 0 0
102200000 0 1 0 0
102200000 0 1 0 0
102300000 0 1 0 0
102300000 0 1 0 0
102400000 0 1 0 0
102400000 0 1 0 0
102500000 0 1 0 0
102500000 0 1 0 0
102600000 0 1 0 0
102600000 0 1 0 0
102700000 0 1 0 0
102700000 0 1 0 0
102800000 0 1 0 0
102800000 0 1 0 0
102900000 0 1 0 0
102900000 0 1 0 0
103000000 0 1 0 0
103000000 0 1 0 0
103100000 0 1 0 0
103100000 0 1 0 0
103200000 0 1 0 0
103200000 0 1 0 0
103300000 0 1 0 0
103300000 0 1 0 0
103400000 0 1 0 0
103400000 0 1 0 0
103500000 0 1 0 0
103500000 0 1 0 0
103600000 0 1 0 0
103600000 0 1 0 0
103700000 0 1 0 0
103700000 0 1 0 0
103800000 0 1 0 0
103800000 0 1 0 0
103900000 0 1 0 0
103900000 0 1 0 0
104000000 0 1 0 0
104000000 0 1 0 0
104100000 0 1 0 0
104100000 0 1 0 0
104200000 0 1 0 0
104200000 0 1 0 0
104300000 0 1 0 0
104300000 0 1 0 0
104400000 0 1 0 0
104400000 0 1 0 0
104500000 0 1 0 0
104500000 0 1 0 0
104600000 0 1 0 0
104600000 0 1 0 0
104700000 0 1 0 0
104700000 0 1 0 0
104800000 0 1 0 0
104800000 0 1 0 0
104900000 0 1 0 0
104900000 0 1 0 0
105000000 0 1 0 0
105000000 0 1 0 0
105100000 0 1 0 0
105100000 0 1 0 0
105200000 0 1 0 0
105200000 0 1 0 0
105300000 0 1 0 0
105300000 0 1 0 0
105400000 0 1 0 0
105400000 0 1 0 0
105500000 0 1 0 0
105500000 0 1 0 0
105600000 0 1 0 0
105600000 0 1 0 0
105700000 0 1 0 0
105700000 0 1 0 0
105800000 0 1 0 0
105800000 0 1 0 0
105900000 0 1 0 0
105900000 0 1 0 0
106000000 0 1 0 0
106000000 0 1 0 0
106100000 0 1 0 0
106100000 0 1 0 0
106200000 0 1 0 0
106200000 0 1 0 0
106300000 0 1 0 0
106300000 0 1 0 0
106400000 0 1 0 0
106400000 0 1 0 0
106500000 0 1 0 0
106500000 0 1 0 0
106600000 0 1 0 0
106600000 0 1 0 0
106700000 0 1 0 0
106700000 0 1 0 0
106800000 0 1 0 0
106800000 0 1 0 0
106900000 0 1 0 0
106900000 0 1 0 0
107000000 0 1 0 0
107000000 0 1 0 0
107100000 0 1 0 0
107100000 0 1 0 0
107200000 0 1 0 0
107200000 0 1 0 0
107300000 0 1 0 0
107300000 0 1 0 0
107400000 0 1 0 0
107400000 0 1 0 0
107500000 0 1 0 0
107500000 0 1 0 0
107600000 0 1 0 0
107600000 0 1 0 0
107700000 0 1 0 0
107700000 0 1 0 0
107800000 0 1 0 0
107800000 0 1 0 0
107900000 0 1 0 0
107900000 0 1 0 0
108000000 0 1 0 0
108000000 0 1 0 0
108100000 0 1 0 0
108100000 0 1 0 0
108200000 0 1 0 0
108200000 0 1 0 0
108300000 0 1 0 0
108300000 0 1 0 0
108400000 0 1 0 0
108400000 0 1 0 0
108500000 0 1 0 0
108500000 0 1 0 0
108600000 0 1 0 0
108600000 0 1 0 0
108700000 0 1 0 0
108700000 0 1 0 0
108800000 0 1 0 0
108800000 0 1 0 0
108900000 0 1 0 0
108900000 0 1 0 0
109000000 0 1 0 0
109000000 0 1 0 0
109100000 0 1 0 0
109100000 0 1 0 0
109200000 0 1 0 0
109200000 0 1 0 0
109300000 0 1 0 0
109300000 0 1 0 0
109400000 0 1 0 0
109400000 0 1 0 0
109500000 0 1 0 0
109500000 0 1 0 0
109600000 0 1 0 0
109600000 0 1 0 0
109700000 0 1 0 0
109700000 0 1 0 0
109800000 0 1 0 0
109800000 0 1 0 0
109900000 0 1 0 0
109900000 0 1 0 0
110000000 0 1 0 0
110000000 0 1 0 0
110100000 0 1 0 0
110100000 0 1 0 0
110200000 0 1 0 0
110200000 0 1 0 0
110300000 0 1 0 0
110300000 0 1 0 0
110400000 0 1 0 0
110400000 0 1 0 0
110500000 0 1 0 0
110500000 0 1 0 0
110600000 0 1 0 0
110600000 0 1 0 0
110700000 0 1 0 0
110700000 0 1 0 0
110800000 0 1 0 0
110800000 0 1 0 0
110900000 0 1 0 0
110900000 0 1 0 0
111000000 0 1 0 0
111000000 0 1 0 0
111100000 0 1 0 0
111100000 0 1 0 0
111200000 0 1 0 0
111200000 0 1 0 0
111300000 0 1 0 0
111300000 0 1 0 0
111400000 0 1 0 0
111400000 0 1 0 0
111500000 0 1 0 0
111500000 0 1 0 0
111600000 0 1 0 0
111600000 0 1 0 0
